"","Date","EURUSD","EURJPY","EURNZD","EURGBP","EURCHF","EURAUD","EURCAD","Index"
"3509","2015.09.17",1.09881,139.665,1.64103,0.71046,1.09444,1.58657,1.38681,89.9926401515521
"3510","2015.09.18",1.09495,139.338,1.64075,0.71314,1.09305,1.56988,1.38318,89.7868455420139
"3511","2015.09.20",1.09269,138.603,1.64542,0.70935,1.08847,1.57872,1.38906,89.7161396341448
"3512","2015.09.21",1.11562,138.646,1.64416,0.70762,1.09319,1.56881,1.38439,89.864320757541
"3513","2015.09.22",1.12692,138.022,1.62942,0.712,1.08846,1.58264,1.3897,90.0314361198367
"3514","2015.09.23",1.12097,138.278,1.61984,0.72041,1.09033,1.59773,1.39037,90.2470570011563
"3515","2015.09.24",1.11098,135.35,1.6241,0.72063,1.09098,1.59468,1.39187,89.8513816922237
"3516","2015.09.25",1.11037,136.869,1.63046,0.71824,1.08952,1.59269,1.39481,89.9947856299564
"3517","2015.09.27",1.13155,136.454,1.60996,0.71817,1.09442,1.59179,1.39011,90.0445843861527
"3518","2015.09.28",1.1281,136.515,1.64165,0.71076,1.08981,1.61889,1.3785,90.1657912526657
"3519","2015.09.29",1.13005,136.491,1.63616,0.70335,1.09185,1.60536,1.38755,89.9712345842185
"3520","2015.09.30",1.12564,136.368,1.64964,0.69966,1.09249,1.58454,1.38053,89.7007317002223
"3521","2015.10.01",1.12623,135.184,1.65169,0.69732,1.0943,1.59325,1.37583,89.5963372528308
"3522","2015.10.02",1.12165,135.314,1.65845,0.69369,1.09113,1.58916,1.35814,89.3140522851354
"3523","2015.10.04",1.12787,134.146,1.65166,0.694,1.08956,1.58861,1.38813,89.4567304778385
"3524","2015.10.05",1.12611,134.223,1.65436,0.69555,1.08236,1.57924,1.39149,89.3813146680203
"3525","2015.10.06",1.13608,135.315,1.65396,0.70246,1.08201,1.57015,1.39287,89.6916005186069
"3526","2015.10.07",1.13718,136.869,1.64612,0.70061,1.08426,1.56486,1.39296,89.7492531718696
"3527","2015.10.08",1.13443,136.564,1.6427,0.70727,1.0834,1.55192,1.39679,89.7206375768764
"3528","2015.10.09",1.1382,135.914,1.65665,0.70757,1.08522,1.5479,1.3919,89.7469681300185
"3529","2015.10.11",1.12639,135.851,1.65336,0.70866,1.08854,1.55043,1.39684,89.6958807219656
"3530","2015.10.12",1.11852,135.363,1.64691,0.71163,1.08152,1.55535,1.39911,89.5633439959164
"3531","2015.10.13",1.12138,135.239,1.6401,0.70946,1.07665,1.5755,1.40876,89.6901796440178
"3532","2015.10.14",1.11871,134.346,1.67366,0.70327,1.07754,1.56497,1.40758,89.5894677645165
"3533","2015.10.15",1.11657,134.388,1.66635,0.70111,1.08573,1.55803,1.41141,89.5209335567618
"3534","2015.10.16",1.1014,134.662,1.65751,0.70286,1.0884,1.55996,1.41358,89.4050006028777
"3535","2015.10.18",1.11897,135.288,1.66106,0.70271,1.08581,1.56038,1.40246,89.5832378100821
"3536","2015.10.19",1.11392,135.688,1.6425,0.70178,1.08623,1.56209,1.40066,89.4131279553569
"3537","2015.10.20",1.10702,135.955,1.65154,0.69903,1.08663,1.56205,1.41385,89.4839317152722
"3538","2015.10.21",1.10928,135.891,1.65034,0.6984,1.08869,1.56893,1.41208,89.5422089554021
"3539","2015.10.22",1.11062,135.865,1.66703,0.70344,1.08695,1.53544,1.40436,89.4270876549573
"3540","2015.10.23",1.10358,136.765,1.66752,0.70744,1.08582,1.52642,1.4061,89.4591131284987
"3541","2015.10.25",1.10319,136.738,1.66776,0.70802,1.07976,1.5208,1.40755,89.375192707399
"3542","2015.10.26",1.09903,136.209,1.66772,0.70519,1.08323,1.52997,1.41679,89.3967873328068
"3543","2015.10.27",1.10761,135.647,1.65113,0.71123,1.07931,1.54908,1.42677,89.6517542378606
"3544","2015.10.28",1.10972,135.988,1.65485,0.71319,1.08099,1.53767,1.42946,89.7261282659058
"3545","2015.10.29",1.11477,136.165,1.6603,0.71426,1.07948,1.54232,1.43203,89.912817845645
"3546","2015.10.30",1.11326,135.734,1.66397,0.70971,1.08025,1.54187,1.43377,89.7973320025918
"3547","2015.11.01",1.10098,135.159,1.66779,0.70858,1.07942,1.5444,1.44141,89.6754580648223
"3548","2015.11.02",1.10049,136.069,1.66629,0.71033,1.08062,1.53018,1.43304,89.614737005325
"3549","2015.11.03",1.09333,136.192,1.66437,0.70478,1.08281,1.51929,1.42143,89.2425823159226
"3550","2015.11.04",1.08994,136.182,1.66739,0.70996,1.07996,1.51997,1.42231,89.3217621747096
"3551","2015.11.05",1.08278,136.385,1.66355,0.71853,1.07756,1.52354,1.43683,89.546226296736
"3552","2015.11.06",1.08211,136.923,1.65312,0.72502,1.08102,1.52378,1.44047,89.7233289836407
"3553","2015.11.08",1.0826,138.498,1.65855,0.73032,1.08733,1.52609,1.44052,90.1272551633062
"3554","2015.11.09",1.09335,138.575,1.67641,0.73179,1.08634,1.5238,1.43308,90.3317255555591
"3555","2015.11.10",1.09445,138.758,1.70058,0.73296,1.08397,1.52224,1.43619,90.5576996844169
"3556","2015.11.11",1.09727,138.021,1.68335,0.73185,1.08296,1.506,1.43185,90.1821494110608
"3557","2015.11.12",1.09748,137.929,1.70606,0.72959,1.08241,1.51276,1.43954,90.4091775976326
"3558","2015.11.13",1.1004,137.842,1.69666,0.72665,1.08379,1.50968,1.44065,90.2989672498643
"3559","2015.11.15",1.10736,137.201,1.69547,0.72899,1.08584,1.50714,1.43534,90.3069939173557
"3560","2015.11.16",1.10793,137.994,1.67918,0.73171,1.08586,1.50456,1.45334,90.4685174576111
"3561","2015.11.17",1.09714,138.732,1.67802,0.73609,1.0901,1.4989,1.44531,90.4304545664881
"3562","2015.11.18",1.09457,138.883,1.6836,0.73362,1.09093,1.49439,1.45771,90.4805526574665
"3563","2015.11.19",1.09829,138.628,1.70451,0.73024,1.08678,1.48863,1.45419,90.4614819589431
"3564","2015.11.20",1.09826,138.476,1.70116,0.73433,1.09013,1.47018,1.45341,90.3806793669553
"3565","2015.11.22",1.09405,137.563,1.73727,0.73359,1.08084,1.47796,1.45001,90.4325755673256
"3566","2015.11.23",1.08621,136.281,1.77176,0.73227,1.08506,1.4773,1.44196,90.3959474855704
"3567","2015.11.24",1.09096,136.236,1.77193,0.72564,1.08368,1.46681,1.45999,90.3597528261751
"3568","2015.11.25",1.09132,136.118,1.75831,0.73,1.08435,1.46729,1.47658,90.4968579920636
"3569","2015.11.26",1.0963,136.122,1.73677,0.73017,1.08463,1.46847,1.50074,90.6193740690196
"3570","2015.11.27",1.09653,136.134,1.73041,0.73448,1.08264,1.47165,1.51647,90.8109210150889
"3571","2015.11.29",1.09794,135.621,1.75124,0.73483,1.08355,1.47238,1.52928,91.0573018250362
"3572","2015.11.30",1.10587,135.222,1.76706,0.7336,1.08094,1.45555,1.53303,91.0659602805648
"3573","2015.12.01",1.11423,132.815,1.77058,0.73545,1.08034,1.45148,1.50621,90.7073013930464
"3574","2015.12.02",1.11522,132.625,1.76591,0.72866,1.07996,1.4506,1.48423,90.3206236449685
"3575","2015.12.03",1.11065,133.12,1.74793,0.73182,1.08282,1.49343,1.47669,90.5715568997846
"3576","2015.12.04",1.10888,133.245,1.77161,0.72699,1.08304,1.48146,1.48906,90.642789675032
"3577","2015.12.06",1.10762,134.471,1.77759,0.7282,1.07908,1.48101,1.48075,90.7156076980343
"3578","2015.12.07",1.10437,135.039,1.78468,0.72179,1.07843,1.4989,1.49113,90.8821332675884
"3579","2015.12.08",1.11337,136.324,1.75095,0.72533,1.07715,1.5103,1.48808,91.0073781739063
"3580","2015.12.09",1.12734,136.652,1.78359,0.73325,1.07805,1.50838,1.47024,91.4547931897438
"3581","2015.12.10",1.13831,136.594,1.78866,0.73397,1.0836,1.5085,1.48003,91.765661591662
"3582","2015.12.11",1.14546,135.995,1.79272,0.73709,1.08144,1.5281,1.4785,92.0112115974781
"3583","2015.12.13",1.15405,135.73,1.79797,0.73599,1.08058,1.52267,1.48939,92.1383307311386
"3584","2015.12.14",1.15213,136.192,1.79079,0.74208,1.08145,1.51631,1.47301,92.0586912080698
"3585","2015.12.15",1.13454,136.69,1.77692,0.74234,1.08237,1.51673,1.48557,91.9290177065186
"3586","2015.12.16",1.12637,135.499,1.77653,0.7366,1.08482,1.51083,1.49201,91.6111599389499
"3587","2015.12.17",1.11837,135.559,1.78834,0.7382,1.08456,1.5218,1.50327,91.8292533564634
"3588","2015.12.18",1.12467,134.878,1.76373,0.73804,1.08018,1.51376,1.50371,91.5433917138288
"3589","2015.12.20",1.12686,133.392,1.77738,0.73776,1.08555,1.51679,1.50101,91.5585648305979
"3590","2015.12.21",1.12749,134.308,1.77269,0.73745,1.08599,1.51291,1.49418,91.5353199730138
"3591","2015.12.22",1.12218,134.174,1.77591,0.73934,1.08379,1.51321,1.48842,91.4562147753819
"3592","2015.12.23",1.11233,134.953,1.77642,0.73535,1.08445,1.50817,1.50115,91.4146552104456
"3593","2015.12.24",1.11414,134.678,1.76428,0.73388,1.08528,1.50706,1.49388,91.2228018450096
"3594","2015.12.27",1.11448,134.629,1.75133,0.74096,1.08426,1.50904,1.49508,91.2956140795045
"3595","2015.12.28",1.12037,134.954,1.74859,0.74177,1.08633,1.51108,1.48256,91.3253609217099
"3596","2015.12.29",1.11739,133.939,1.78337,0.7418,1.08532,1.50062,1.47961,91.3183266343887
"3597","2015.12.30",1.12076,134.151,1.76614,0.74483,1.0873,1.49696,1.48924,91.3890642764613
"3598","2015.12.31",1.12813,134.402,1.73803,0.74203,1.08778,1.49046,1.48987,91.1914438488607
"3599","2016.01.03",1.13338,134.772,1.74825,0.73532,1.09559,1.50361,1.49164,91.4193735663375
"3600","2016.01.04",1.13516,134.702,1.73625,0.73461,1.09258,1.50261,1.49093,91.2870371561518
"3601","2016.01.05",1.13201,135.232,1.73604,0.73566,1.09265,1.50735,1.50865,91.5180367532789
"3602","2016.01.06",1.1291,134.963,1.71938,0.73225,1.09482,1.53512,1.50994,91.5209168357612
"3603","2016.01.07",1.12991,135.319,1.71181,0.73554,1.09576,1.54197,1.48198,91.4099863811448
"3604","2016.01.08",1.13949,136.502,1.70803,0.73512,1.09552,1.57032,1.47954,91.8207816747699
"3605","2016.01.10",1.12951,136.667,1.68965,0.72126,1.09359,1.56465,1.47357,91.1737155703407
"3606","2016.01.11",1.1319,136.164,1.69455,0.71896,1.09266,1.55735,1.47366,91.0669193451153
"3607","2016.01.12",1.12011,136.27,1.69774,0.71964,1.09463,1.53999,1.4623,90.7568075981214
"3608","2016.01.13",1.11337,136.671,1.70387,0.72061,1.09641,1.56824,1.46822,91.0866090614612
"3609","2016.01.14",1.11886,135.529,1.70468,0.7207,1.09936,1.56601,1.47093,91.0703800184636
"3610","2016.01.15",1.11689,135.482,1.68207,0.71583,1.10449,1.5898,1.46349,90.9530703706697
"3611","2016.01.17",1.1191,135.665,1.66473,0.71603,1.10639,1.57521,1.46937,90.822712369947
"3612","2016.01.18",1.11891,135.439,1.66342,0.71281,1.10809,1.58629,1.46926,90.8243884805691
"3613","2016.01.19",1.12547,136.212,1.67061,0.7148,1.1079,1.59478,1.48262,91.2600954043462
"3614","2016.01.20",1.12581,135.911,1.6648,0.71417,1.10855,1.57524,1.48133,91.0099414180435
"3615","2016.01.21",1.11466,134.142,1.6827,0.71011,1.11104,1.54889,1.48177,90.5469489628727
"3616","2016.01.22",1.11789,133.762,1.67759,0.70647,1.11133,1.54122,1.46568,90.2311677814329
"3617","2016.01.24",1.12082,133.661,1.62449,0.7154,1.11472,1.54122,1.46384,90.0729383768108
"3618","2016.01.25",1.1225,133.44,1.62921,0.71323,1.11277,1.55921,1.46801,90.2231093551599
"3619","2016.01.26",1.11832,132.751,1.62716,0.71444,1.10499,1.54988,1.47853,90.0524892807989
"3620","2016.01.27",1.12803,131.801,1.63274,0.71102,1.10617,1.54797,1.47435,89.9927314373249
"3621","2016.01.28",1.12567,132.532,1.63983,0.70924,1.10297,1.54062,1.48844,90.0855884099218
"3622","2016.01.29",1.12801,132.71,1.63977,0.70669,1.09836,1.52864,1.45343,89.6359816627919
"3623","2016.01.31",1.13571,132.731,1.62717,0.70951,1.09746,1.53598,1.44993,89.7184774569459
"3624","2016.02.01",1.13745,132.935,1.62192,0.70603,1.1007,1.53745,1.45176,89.7051430256597
"3625","2016.02.02",1.13574,132.695,1.62805,0.70463,1.09819,1.55358,1.45725,89.8312893063783
"3626","2016.02.03",1.13876,132.076,1.63267,0.70231,1.09853,1.54367,1.46385,89.7629579831109
"3627","2016.02.04",1.14802,132.516,1.64519,0.69984,1.10153,1.55843,1.4432,89.9300781585885
"3628","2016.02.05",1.13806,132.19,1.64759,0.70077,1.10116,1.57784,1.44298,89.9719871122053
"3629","2016.02.07",1.13429,132.855,1.64629,0.70117,1.10433,1.57206,1.43852,89.9411030321581
"3630","2016.02.08",1.13594,132.37,1.64423,0.70038,1.10298,1.59236,1.44173,90.0594756607979
"3631","2016.02.09",1.13357,132.244,1.64128,0.69963,1.10107,1.59912,1.44115,90.0138052687193
"3632","2016.02.10",1.13602,132.236,1.64499,0.70225,1.10143,1.59061,1.42972,89.9606497034431
"3633","2016.02.11",1.13471,132.3,1.63428,0.70568,1.10059,1.58494,1.43073,89.9011240997868
"3634","2016.02.12",1.11153,132.003,1.64304,0.70223,1.09404,1.58225,1.43304,89.525800638327
"3635","2016.02.14",1.10154,131.307,1.65008,0.70278,1.09037,1.56641,1.42805,89.1916448533555
"3636","2016.02.15",1.1037,131.549,1.64452,0.7043,1.09221,1.55607,1.4309,89.1903507723382
"3637","2016.02.16",1.10673,131.209,1.6415,0.70433,1.08858,1.57228,1.42535,89.2208932711331
"3638","2016.02.17",1.10306,132.013,1.64973,0.70106,1.08961,1.55426,1.42513,89.1120320072729
"3639","2016.02.18",1.09239,131.688,1.64182,0.70452,1.08527,1.56596,1.42544,89.0281705835545
"3640","2016.02.19",1.0968,130.68,1.63807,0.70942,1.08367,1.55632,1.43486,89.0367253204385
"3641","2016.02.21",1.10014,130.776,1.62773,0.72291,1.08279,1.55049,1.43393,89.2352160189204
"3642","2016.02.22",1.10286,130.502,1.61932,0.71987,1.08588,1.52888,1.42751,88.9068813595857
"3643","2016.02.23",1.10174,130.446,1.62899,0.71933,1.09243,1.53534,1.42173,89.0125798613611
"3644","2016.02.24",1.09493,130.183,1.6295,0.72078,1.09294,1.5369,1.41694,88.9170776678698
"3645","2016.02.25",1.08699,130.032,1.62064,0.72678,1.09508,1.52834,1.41979,88.8459681669184
"3646","2016.02.26",1.0882,130.021,1.61162,0.72536,1.095,1.53238,1.42486,88.8381204535381
"3647","2016.02.28",1.07357,129.903,1.61419,0.72223,1.09458,1.53186,1.42012,88.5580462483444
"3648","2016.02.29",1.0768,130.001,1.61933,0.72143,1.10047,1.52513,1.421,88.6336305261782
"3649","2016.03.01",1.07426,130.608,1.61693,0.7212,1.09483,1.50312,1.41889,88.3930039436414
"3650","2016.03.02",1.07565,130.693,1.5963,0.72655,1.0973,1.48719,1.41641,88.2521476059136
"3651","2016.03.03",1.07601,134.066,1.59318,0.72671,1.09561,1.48576,1.41177,88.525443419888
"3652","2016.03.04",1.07916,133.93,1.5912,0.72534,1.0962,1.4795,1.41127,88.4534946107386
"3653","2016.03.06",1.07677,133.925,1.63494,0.72705,1.09692,1.48221,1.4155,88.8477614580022
"3654","2016.03.07",1.07192,133.525,1.61119,0.72894,1.09411,1.48318,1.41642,88.6049376387071
"3655","2016.03.08",1.06613,133.883,1.62241,0.7286,1.09129,1.47815,1.41169,88.5419066410626
"3656","2016.03.09",1.06393,133.901,1.6355,0.7334,1.09284,1.46687,1.41937,88.7040128881639
"3657","2016.03.10",1.07117,133.473,1.64551,0.73722,1.09085,1.49096,1.41026,89.0013492108253
"3658","2016.03.11",1.07185,132.924,1.63461,0.73445,1.09176,1.47333,1.46029,89.1014612875549
"3659","2016.03.13",1.06433,132.783,1.6203,0.73456,1.09001,1.47111,1.45337,88.8025779437822
"3660","2016.03.14",1.06136,133.303,1.63435,0.73548,1.0908,1.48187,1.45507,89.0562836318034
"3661","2016.03.15",1.06286,133.308,1.63471,0.73625,1.0901,1.48886,1.46597,89.2375631585813
"3662","2016.03.16",1.06558,132.856,1.62084,0.7368,1.09116,1.47503,1.48076,89.1535249161706
"3663","2016.03.17",1.06202,132.642,1.61788,0.73741,1.09041,1.47858,1.49218,89.2004606283312
"3664","2016.03.18",1.06066,131.597,1.61044,0.73737,1.09161,1.48141,1.49264,89.057476484823
"3665","2016.03.20",1.05876,131.869,1.61907,0.73819,1.09275,1.48607,1.5106,89.3471436572175
"3666","2016.03.21",1.05852,132.419,1.61323,0.73521,1.09269,1.48353,1.50486,89.2250887787765
"3667","2016.03.22",1.05737,132.369,1.60988,0.73304,1.09067,1.47012,1.51059,89.0544917763057
"3668","2016.03.23",1.06132,131.886,1.60315,0.73974,1.09189,1.48989,1.50243,89.2491482070386
"3669","2016.03.24",1.05916,131.847,1.60533,0.74306,1.09199,1.48463,1.49648,89.2138659323026
"3670","2016.03.25",1.0939,132.19,1.60689,0.75209,1.08823,1.48341,1.51147,89.9430982287561
"3671","2016.03.27",1.08773,132.083,1.60493,0.75096,1.08915,1.48798,1.51564,89.9030968075519
"3672","2016.03.28",1.0862,131.667,1.60409,0.749,1.08679,1.48027,1.51412,89.6944561713468
"3673","2016.03.29",1.08444,131.633,1.59782,0.74857,1.08604,1.4803,1.52163,89.6723795637138
"3674","2016.03.30",1.09109,130.646,1.59449,0.75625,1.08696,1.4797,1.52246,89.7970073424115
"3675","2016.03.31",1.10051,130.039,1.59577,0.75525,1.08856,1.48304,1.51435,89.8042125809765
"3676","2016.04.01",1.09356,129.367,1.58966,0.76518,1.08757,1.48272,1.51827,89.8420961953249
"3677","2016.04.03",1.09863,127.613,1.60994,0.76324,1.08922,1.49119,1.51907,89.9155505675716
"3678","2016.04.04",1.09599,127.686,1.60537,0.76372,1.0891,1.50496,1.52264,90.0122368617239
"3679","2016.04.05",1.1022,128.682,1.61488,0.77389,1.09161,1.50416,1.51339,90.4157649104537
"3680","2016.04.06",1.09355,128.077,1.62972,0.76835,1.09149,1.49892,1.51678,90.2255051073656
"3681","2016.04.07",1.08495,128.11,1.63511,0.76246,1.09068,1.50827,1.50332,89.9966443970608
"3682","2016.04.08",1.08461,127.855,1.66793,0.75657,1.0925,1.50781,1.51126,90.1609994304683
"3683","2016.04.10",1.08607,128.092,1.67071,0.7557,1.09693,1.50832,1.50522,90.1989048016734
"3684","2016.04.11",1.08694,127.864,1.65896,0.76251,1.10037,1.49822,1.50822,90.2193640509656
"3685","2016.04.12",1.092,128.134,1.64765,0.75696,1.09725,1.47567,1.527,90.0495339080917
"3686","2016.04.13",1.09372,127.684,1.68058,0.76399,1.09811,1.47339,1.53106,90.438377506901
"3687","2016.04.14",1.09326,127.623,1.68969,0.76067,1.09843,1.46003,1.54743,90.4543853505785
"3688","2016.04.15",1.09625,127.987,1.68722,0.76014,1.10013,1.45902,1.5454,90.4884214724413
"3689","2016.04.17",1.09744,128.099,1.68463,0.76058,1.09943,1.47109,1.54882,90.6268229365049
"3690","2016.04.18",1.09725,127.412,1.69021,0.75775,1.09763,1.45591,1.54114,90.3246975183523
"3691","2016.04.19",1.09302,127.74,1.71639,0.75748,1.09827,1.45898,1.5654,90.7343155025434
"3692","2016.04.20",1.09325,128.197,1.69092,0.76062,1.09941,1.44846,1.56588,90.5936855276105
"3693","2016.04.21",1.08688,128.357,1.6578,0.76866,1.10045,1.45633,1.58583,90.7106838176166
"3694","2016.04.22",1.08785,128.056,1.66203,0.76881,1.09818,1.45513,1.58194,90.660191880479
"3695","2016.04.24",1.08222,128.489,1.65649,0.76685,1.10023,1.45978,1.5789,90.5891330179704
"3696","2016.04.25",1.07487,129.171,1.68196,0.77719,1.10415,1.46036,1.60184,91.2210760477186
"3697","2016.04.26",1.08228,131.169,1.67432,0.78066,1.10819,1.47545,1.57828,91.4981990490527
"3698","2016.04.27",1.08733,131.149,1.68821,0.77682,1.10786,1.48909,1.54772,91.423453383476
"3699","2016.04.28",1.09213,131.525,1.68248,0.78104,1.10547,1.48829,1.52379,91.3346766831399
"3700","2016.04.29",1.09133,131.656,1.66888,0.77565,1.10887,1.50472,1.52781,91.3254574866012
"3701","2016.05.01",1.08815,130.544,1.67353,0.7726,1.10876,1.50638,1.55062,91.3468675097754
"3702","2016.05.02",1.08272,130.747,1.67276,0.77272,1.10412,1.49783,1.53347,91.0416526633527
"3703","2016.05.03",1.0891,130.645,1.66766,0.78136,1.09797,1.53334,1.53586,91.5093744160139
"3704","2016.05.04",1.08822,130.324,1.66502,0.77853,1.10376,1.53302,1.53237,91.406926050161
"3705","2016.05.05",1.09103,130.6,1.67227,0.7764,1.10652,1.54135,1.51269,91.4030899155512
"3706","2016.05.06",1.08953,128.396,1.68211,0.7724,1.10885,1.54706,1.5188,91.2605038207426
"3707","2016.05.08",1.08872,129.241,1.6758,0.77781,1.10833,1.5454,1.52754,91.4659443692012
"3708","2016.05.09",1.09531,127.185,1.70087,0.78195,1.11028,1.5519,1.53796,91.7594615767929
"3709","2016.05.10",1.08901,127.333,1.70836,0.78801,1.10923,1.5477,1.52627,91.742416307984
"3710","2016.05.11",1.08336,127.41,1.69186,0.7912,1.11167,1.55644,1.53699,91.8184539195423
"3711","2016.05.12",1.07965,127.8,1.69296,0.78973,1.11047,1.55847,1.55172,91.9239315293264
"3712","2016.05.13",1.08104,127.993,1.69632,0.78757,1.10655,1.55371,1.54483,91.8040724224405
"3713","2016.05.15",1.08506,126.977,1.6862,0.78791,1.10551,1.55153,1.56245,91.7993807792615
"3714","2016.05.16",1.08595,126.948,1.68984,0.78093,1.10711,1.53789,1.57138,91.6620747085289
"3715","2016.05.17",1.08833,125.535,1.70035,0.77783,1.10529,1.54786,1.57464,91.6444508536893
"3716","2016.05.18",1.0928,125.265,1.67411,0.77125,1.10447,1.55591,1.57146,91.3661250570179
"3717","2016.05.19",1.08288,125.438,1.68016,0.77309,1.10542,1.5481,1.5579,91.1813156730162
"3718","2016.05.20",1.08474,124.079,1.67636,0.77313,1.10541,1.55304,1.54988,91.0050006223719
"3719","2016.05.22",1.09152,123.102,1.66896,0.7733,1.10638,1.55144,1.53394,90.7904061349745
"3720","2016.05.23",1.09134,124.155,1.64826,0.77278,1.10428,1.55246,1.54912,90.8545639858439
"3721","2016.05.24",1.10868,124.782,1.66262,0.77363,1.10884,1.5495,1.52113,91.0261347866928
"3722","2016.05.25",1.11947,124.57,1.65771,0.77303,1.1082,1.55108,1.53143,91.1756271673898
"3723","2016.05.26",1.11527,123.668,1.63333,0.78235,1.10225,1.54973,1.53127,90.9845559047127
"3724","2016.05.27",1.11315,122.541,1.64797,0.77478,1.0966,1.54618,1.52731,90.6699426749308
"3725","2016.05.29",1.12076,123.618,1.65936,0.77582,1.09333,1.54875,1.51398,90.8551432001945
"3726","2016.05.30",1.12934,123.869,1.64916,0.778,1.08952,1.54038,1.52087,90.9076745245268
"3727","2016.05.31",1.12921,124.45,1.63976,0.78548,1.08484,1.52688,1.51323,90.8386562144505
"3728","2016.06.01",1.12968,125.16,1.62582,0.78695,1.08515,1.54759,1.49604,90.875664436203
"3729","2016.06.02",1.12522,124.991,1.62083,0.78281,1.08813,1.54062,1.47653,90.4843646839985
"3730","2016.06.03",1.12214,124.701,1.61281,0.77801,1.07994,1.5427,1.47891,90.2168501583109
"3731","2016.06.05",1.11513,123.529,1.61716,0.78033,1.08229,1.54902,1.47273,90.1146508317213
"3732","2016.06.06",1.11673,124.847,1.62688,0.78305,1.08578,1.54182,1.45808,90.2502926389296
"3733","2016.06.07",1.11371,126.776,1.63144,0.78931,1.07798,1.52722,1.45706,90.3840898765888
